"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"bankrun6.nlogox"
"event_study"
"07/11/2026 16:08:05:306 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","avg-connections","reserve-ratio","fundamental-shock?","lolr-active?","num-nodes","beta","watcher-share","watcher-credibility","risk-threshold","shock-size","spontaneous-concern","lolr-cap","forgetfulness","warmup-ticks","dynamic-rewiring?","weight-by-credibility-sum?","[step]","ticks-since-shock","liquidity-ratio","frac-withdrawn","frac-concerned","bank-alive?"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","152","127","0.04","0","0.2","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","94","69","0.040000000000000015","0","0.235","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","80","55","0.04","0.015","0.2","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","153","128","0.04","0","0.2","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","95","70","0.040000000000000015","0","0.245","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","81","56","0.04","0.015","0.215","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","154","129","0.04","0","0.215","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","96","71","0.040000000000000015","0","0.25","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","153","128","0.04000000000000001","0","0.17","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","82","57","0.04","0.015","0.22","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","155","130","0.04","0","0.215","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","97","72","0.040000000000000015","0","0.245","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","154","129","0.04000000000000001","0","0.175","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","83","58","0.04","0.015","0.22","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","156","131","0.04","0","0.21","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","98","73","0.040000000000000015","0","0.235","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","155","130","0.04000000000000001","0","0.175","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","84","59","0.04","0.015","0.215","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","157","132","0.04","0","0.215","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","99","74","0.040000000000000015","0","0.235","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","156","131","0.04000000000000001","0","0.175","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","158","133","0.04","0","0.215","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","85","60","0.04","0.015","0.215","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","100","75","0.040000000000000015","0","0.235","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","159","134","0.04","0","0.215","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","86","61","0.04","0.015","0.22","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","101","76","0.040000000000000015","0","0.24","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","157","132","0.04000000000000001","0","0.165","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","87","62","0.04","0.015","0.215","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","160","135","0.04","0","0.23","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","102","77","0.040000000000000015","0","0.24","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","158","133","0.04000000000000001","0","0.16","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","88","63","0.04","0.015","0.215","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","161","136","0.04","0","0.225","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","103","78","0.040000000000000015","0","0.25","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","159","134","0.04000000000000001","0","0.16","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","162","137","0.04","0","0.235","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","89","64","0.04","0.015","0.205","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","104","79","0.040000000000000015","0","0.255","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","160","135","0.04000000000000001","0","0.165","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","90","65","0.04","0.015","0.2","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","163","138","0.04","0","0.235","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","105","80","0.040000000000000015","0","0.245","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","161","136","0.04000000000000001","0","0.165","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","91","66","0.04","0.015","0.2","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","164","139","0.04","0","0.235","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","106","81","0.040000000000000015","0","0.26","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","162","137","0.04000000000000001","0","0.17","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","92","67","0.04","0.015","0.2","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","165","140","0.04","0","0.23","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","107","82","0.040000000000000015","0","0.255","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","163","138","0.04000000000000001","0","0.17","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","93","68","0.04","0.015","0.19","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","166","141","0.04","0","0.23","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","108","83","0.040000000000000015","0","0.255","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","164","139","0.04000000000000001","0","0.17","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","94","69","0.04","0.015","0.195","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","167","142","0.04","0","0.235","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","109","84","0.040000000000000015","0","0.25","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","165","140","0.04000000000000001","0","0.165","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","168","143","0.04","0","0.245","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","95","70","0.04","0.015","0.19","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","166","141","0.04000000000000001","0","0.155","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","110","85","0.040000000000000015","0","0.26","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","169","144","0.04","0","0.255","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","96","71","0.04","0.005","0.2","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","111","86","0.040000000000000015","0","0.255","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","167","142","0.04000000000000001","0","0.155","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","170","145","0.04","0","0.255","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","97","72","0.04","0.005","0.2","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","112","87","0.040000000000000015","0","0.26","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","168","143","0.04000000000000001","0","0.155","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","171","146","0.04","0","0.26","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","98","73","0.04","0.005","0.2","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","113","88","0.040000000000000015","0","0.255","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","169","144","0.04000000000000001","0","0.16","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","172","147","0.04","0","0.26","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","99","74","0.04","0.005","0.195","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","170","145","0.04000000000000001","0","0.15","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","114","89","0.040000000000000015","0","0.255","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","173","148","0.04","0","0.265","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","100","75","0.04","0.005","0.195","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","171","146","0.04000000000000001","0","0.15","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","115","90","0.040000000000000015","0","0.26","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","174","149","0.04","0","0.27","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","101","76","0.04","0.005","0.19","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","172","147","0.04000000000000001","0","0.155","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","116","91","0.040000000000000015","0","0.26","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","102","77","0.04","0.005","0.185","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","175","150","0.04","0","0.27","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","173","148","0.04000000000000001","0","0.155","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","117","92","0.040000000000000015","0","0.275","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","103","78","0.04","0.005","0.185","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","176","151","0.04","0","0.265","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","174","149","0.04000000000000001","0","0.155","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","118","93","0.040000000000000015","0","0.28","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","104","79","0.04","0.005","0.18","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","177","152","0.04","0","0.255","true"
"84","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","175","150","0.04000000000000001","0","0.16","true"
"89","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","119","94","0.040000000000000015","0","0.29","true"
"90","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","105","80","0.04","0.005","0.175","true"
"87","20","0.04","false","true","200","0.1","0.05","0.9","0.2","0.6","0.005","0.01","0.02","25","false","false","178","153","0.04","0","0.26","true"
